image_id,latitude_SIG,longitude_SIG,pano_lat,pano_lon,distance_m,bearing_deg,pitch_deg,fov,date,pano_id
2654,45.75021488994855,4.880781552347001,45.75026497540718,4.880740652770803,6.41,150.33,-21.31,55,2022-02,5Tm-_MGNlFkUhZvjjIDV0Q
2655,45.79806173217145,4.938659852633524,45.79797960072886,4.938549408450723,12.52,43.15,-11.29,35,2023-01,ueT3lw1P7gXDEZ-ztOr6Ww
2659,45.79859764945332,4.940959663020721,45.79848544082348,4.94098588485167,12.64,350.75,-11.19,35,2023-01,QNlAoozfJlN1vkijZBtLuQ
2662,45.79988018599826,4.937183576374696,45.79985780046353,4.937102949263719,6.73,68.29,-20.38,55,2023-01,mUeqhpIsey6s7Ce5cw-VuQ
2665,45.77518585092344,4.835460624575318,45.77513063329833,4.835335611915457,11.48,57.65,-12.29,35,2024-05,HLxBcSa-UvJVAhbwi7zGQw
2666,45.77487180229062,4.835815350256564,45.7747944000344,4.835820419525259,8.62,357.38,-16.18,45,2024-05,vkRMHMx5ckE9NAG-0GSmig
2669,45.77556991316357,4.835028912387886,45.77557604471964,4.834892123100275,10.63,93.68,-13.23,35,2024-05,VbEfX11RnfTOAsUQPBv5HQ
2673,45.767662573691126,4.853489298338082,45.76761003187383,4.853446062743566,6.74,29.86,-20.36,55,2024-06,beOjddSmv9Ov3oP0fd1nbw
2678,45.76664024839606,4.8424993002499646,45.76659861533015,4.842562250435088,6.73,313.47,-20.38,55,2022-02,xkluCI2FjyxXuTSaNDcOiA
2681,45.77080412814589,4.8538987704834975,45.77079152916553,4.85398445139378,6.79,281.9,-20.21,55,2024-06,8qmcK8ihzduQYP3JClH6qw
2683,45.77107145820223,4.853843619253991,45.77107259533209,4.853931368293479,6.81,268.94,-20.17,55,2024-06,1-j5nIDVJFh03RY2Jj-f9Q
2685,45.771193712307365,4.853824177164896,45.77113683347567,4.853787708596236,6.93,24.1,-19.84,55,2022-02,G9StpJmEmjZCEW5uAaUZ-g
2687,45.77108136318015,4.853714841324485,45.77113683347567,4.853787708596236,8.37,222.5,-16.64,45,2022-02,G9StpJmEmjZCEW5uAaUZ-g
2688,45.77094580790216,4.8538812560701325,45.77097547295816,4.853949680834641,6.25,238.14,-21.81,55,2024-06,KttAMJj9uYmt1QtaQGl_gw
2690,45.77107767287769,4.853818417946367,45.77113683347567,4.853787708596236,7.0,160.1,-19.66,55,2022-02,G9StpJmEmjZCEW5uAaUZ-g
2691,45.77099379502286,4.852750544479604,45.77103687605519,4.852697573754557,6.31,139.38,-21.61,55,2022-02,RPzZpI6IGcAKjeAPHq0_wA
2694,45.667812175758485,4.864190788116625,45.66785378336775,4.864253393047715,6.71,226.44,-20.42,55,2022-05,b_IdvFKnzx-P2BSq5q3JQQ
2698,45.66784842536608,4.864459117144081,45.66788037475477,4.864386711067813,6.65,122.27,-20.59,55,2022-05,f8UPGKaWyORjQKEji0CEGg
2703,45.74238382354198,4.850420177063789,45.74245956375351,4.850412163769627,8.44,175.78,-16.49,45,2024-07,E3jwK9W55xRC81FcbHJ1tg
2705,45.738465177474566,4.862676032140941,45.73850458869394,4.862748247041339,7.11,231.98,-19.36,45,2023-03,9Enq-9T55SwW6mzFdn4pvA
2707,45.66738698173069,4.86687782838997,45.66741573923857,4.866802683188992,6.66,118.71,-20.58,55,2026-04,oWAN5_xlFjxWnJt3zIQLjg
2708,45.66700628341089,4.866323740941279,45.66704432925287,4.866268018547243,6.05,134.33,-22.44,55,2023-06,AP2BvtloKL7znOx9XLVc5g
2709,45.66784818538212,4.865151176239139,45.66783474117761,4.865268889224184,9.27,279.28,-15.1,45,2022-05,QTofQs989ujBkws2Gzi7sA
2710,45.66752166993168,4.863400725281844,45.66747119515437,4.863343420975212,7.16,38.43,-19.24,45,2026-04,jP1pfQJfqdgdya2hPSWsoA
2720,45.66488078034179,4.861072022762742,45.66482271652655,4.8610417233487,6.87,20.04,-19.99,55,2022-05,HLYkpZs8oruYwVjo2ZNapw
2723,45.66391369579912,4.857787062255671,45.66397619176935,4.857741874283719,7.79,153.19,-17.8,45,2026-04,Sy8c0_iQmtYk5fbNX8e3ZQ
2727,45.66596564440202,4.86148606269644,45.66593383335231,4.861419561691112,6.26,55.61,-21.76,55,2022-05,jpS-FRLPO0Jdo_zIaFIAcw
2730,45.66602283824757,4.864183315430502,45.66609092634236,4.864189119778756,7.58,183.41,-18.24,45,2026-04,6F_lZ4NX5FSIp0CBRNf8BA
2741,45.66602139926947,4.864189329611217,45.66609092634236,4.864189119778756,7.73,179.88,-17.92,45,2026-04,6F_lZ4NX5FSIp0CBRNf8BA
2742,45.665914007289096,4.86123580777798,45.66594626725839,4.861162821870487,6.71,122.31,-20.43,55,2022-05,ufly75olI-k04B9lggQaJw
2745,45.73882772854756,4.861522877424062,45.73888988146614,4.861571962458152,7.89,208.86,-17.58,45,2024-07,CHdB0yzzbjOcAlFHIT-v8A
2751,45.663920080337775,4.858134181273177,45.66397952611142,4.858134999118928,6.61,180.55,-20.72,55,2026-04,1CDn379pXer3qfbNdxTHGQ
2755,45.66544888075347,4.858360688255374,45.66547309512776,4.85827530496759,7.16,112.09,-19.25,45,2026-04,IltrsQDkGEGtdOyKV_115Q
2756,45.66570053697329,4.8584934755004,45.66573675742835,4.858396074567054,8.57,118.02,-16.26,45,2026-04,hiMfJjMBjoMbdHDRg76ouA
2758,45.66618165238162,4.858701919046056,45.66620277618996,4.858590940212077,8.94,105.24,-15.63,45,2026-04,PY549zoMRekt0WYBCE81ZA
2759,45.6664749478459,4.858827431318649,45.66640700292862,4.858799756461464,7.86,15.89,-17.65,45,2022-05,azR0n_b5Rh9RRWknPgCpSA
2767,45.66894443974043,4.864718748512188,45.66898272015825,4.864618578423502,8.87,118.67,-15.74,45,2026-04,WnvXm8uA1T9kWBgtSV7Ydg
2769,45.6682322489498,4.864631492847633,45.66824842624963,4.864522876464907,8.63,102.03,-16.16,45,2026-04,ZWqlv1hRg55KiVDCVRtSFA
2770,45.66847550996748,4.86446733690913,45.66843236340205,4.864545454895749,7.74,308.32,-17.91,45,2026-04,DxTL9s0u-tKzNNmbwVJBCg
2774,45.66788759348554,4.860451575845742,45.66785090558583,4.860387962608216,6.41,50.47,-21.31,55,2026-04,7TMShu9_Fy-IX8cLvenG7w
2775,45.66734170117808,4.858953984913168,45.66740813359318,4.859060241252451,11.08,228.18,-12.72,35,2020-07,2jUu_oWGhSJc-41Si2Xl8Q
2776,45.66743320062221,4.859146800437505,45.66740813359318,4.859060241252451,7.28,67.49,-18.95,45,2020-07,2jUu_oWGhSJc-41Si2Xl8Q
2778,45.66745956168749,4.859155558484443,45.66740813359318,4.859060241252451,9.36,52.33,-14.96,45,2020-07,2jUu_oWGhSJc-41Si2Xl8Q
2779,45.66765122567704,4.85868441717296,45.66769298922576,4.858736978333181,6.18,221.33,-22.01,55,2023-06,0tciop8FQ8SyzFNYqWlbiQ
2780,45.66790402405746,4.859132615960598,45.66787444987771,4.859204220950923,6.46,300.58,-21.15,55,2020-07,52jK27SCE1CX6c7VOOOksg
2782,45.667669403421854,4.859217733177881,45.66764354896208,4.859136125854535,6.96,65.61,-19.75,55,2020-07,VBcjMWW4GcXEIFSCZaNDOA
2784,45.66792253993531,4.859137759448163,45.66787444987771,4.859204220950923,7.43,316.0,-18.59,45,2020-07,52jK27SCE1CX6c7VOOOksg
2785,45.66768372386966,4.85924983650097,45.66764354896208,4.859136125854535,9.9,63.18,-14.17,45,2020-07,VBcjMWW4GcXEIFSCZaNDOA
2787,45.6676991464443,4.859246403908262,45.66775768589453,4.859330450416713,9.22,225.09,-15.17,45,2022-01,eBmQwx5U5Iyw1PQwYG7shg
2788,45.66720298250897,4.859083577759705,45.66724744143783,4.85900482281629,7.87,128.93,-17.63,45,2020-07,ltaqo_p59OU84UvM0eBPfA
2789,45.66748605434452,4.859005322653931,45.66754938324008,4.858970595391065,7.54,159.03,-18.34,45,2019-04,DjlAzmRF0B2n_c_Ct8OlTQ
2793,45.76672354119555,4.843343650316118,45.76667474710366,4.843265273950522,8.15,48.25,-17.06,45,2024-05,LJ7UofpWPnIu0gTAanlXwg
2795,45.76666479384416,4.843868527901912,45.76671533383141,4.843813088765435,7.08,142.58,-19.46,45,2023-03,ZYVD-_SkuExxLciU3w1-Gg
2796,45.76648329377917,4.843400231224944,45.76648143159146,4.843302758632578,7.56,88.43,-18.29,45,2024-05,jGV1PP9HdtRw7R4hPHz8zw
2797,45.76675535422652,4.8433324550119385,45.76676634466667,4.843247065587875,6.74,100.45,-20.36,55,2024-05,86c_2tuKT9-DktWxj4Av9Q
2798,45.7663440210885,4.843410378671834,45.76629432725696,4.843339084806494,7.82,45.02,-17.73,45,2024-05,JMHVmaLot8_puhZOSdeeSg
2799,45.766616705494044,4.843370194576286,45.76658821207145,4.84328204764161,7.54,65.14,-18.35,45,2024-05,pdoLkf40AL_OYznyWYA1Lw
2801,45.76663064111384,4.843401152339221,45.76668083900753,4.843431222804695,6.05,202.68,-22.45,55,2023-03,JQYN00bE0ub3N_E3QfqZaw
2805,45.76660615805411,4.843206463056163,45.76658821207145,4.84328204764161,6.19,288.8,-21.98,55,2024-05,pdoLkf40AL_OYznyWYA1Lw
2807,45.76585856869551,4.84322280792409,45.76589786393851,4.84329201643969,6.92,230.86,-19.86,55,2023-03,Og8yiBn3iDy-OgPVX0gy5Q
2810,45.76588336070858,4.842466673905939,45.76582782814964,4.842455348058786,6.24,8.1,-21.84,55,2023-03,gSD6nQOZC6aT4-3iLbezUQ
2814,45.7659064812271,4.8426420646760056,45.76584032766586,4.842598384295173,8.1,24.73,-17.15,45,2023-03,MVGSiSBuKqnyaoehNB-Unw
2815,45.76568106665611,4.843540534640387,45.76566547090269,4.84345298554138,7.01,75.68,-19.63,45,2024-05,p8eth3b2vxriKR6RsvVq0g
2817,45.76594445486821,4.843204227883216,45.76589786393851,4.84329201643969,8.56,307.26,-16.29,45,2023-03,Og8yiBn3iDy-OgPVX0gy5Q
2818,45.76611757334234,4.843464385221214,45.76608500749361,4.843379668787351,7.5,61.14,-18.43,45,2024-05,p4PBLarQGfzvwX4kxpk61Q
2820,45.76584874491575,4.842113502027732,45.76580175778759,4.842158614983978,6.29,326.19,-21.68,55,2023-03,ZM0keWDlZt_jsbOAcg2Giw
2821,45.76578407360896,4.842505029489102,45.76582782814964,4.842455348058786,6.21,141.62,-21.94,55,2023-03,gSD6nQOZC6aT4-3iLbezUQ
2825,45.765839447386405,4.842097694040338,45.76580175778759,4.842158614983978,6.32,311.57,-21.59,55,2023-03,ZM0keWDlZt_jsbOAcg2Giw
2826,45.76588437859563,4.846690638453982,45.76583307044406,4.846604192714077,8.8,49.61,-15.85,45,2024-06,81UQ5CnszOczej2xZ0Jg8Q
2827,45.7664269542329,4.844525439228499,45.76642087790116,4.844379844910416,11.31,86.58,-12.46,35,2024-06,YQToD6BNEjNDy70ATvm0bg
2828,45.765111019688845,4.845517677021921,45.76506792951088,4.845580940473394,6.86,314.32,-20.03,55,2024-05,9s0Xg_PpKBlJZ-i3JPGFMA
2829,45.766427289688856,4.844759004956907,45.76634466099225,4.844815248224054,10.17,334.6,-13.81,35,2023-03,Gnf9b5aHyZd6RxO3u0s1Og
2832,45.76611831475814,4.8442801115818375,45.76615275632064,4.844436164448462,12.7,252.44,-11.14,35,2024-06,Pr-wK9jwOX-_lhv5SS2EoA
2833,45.76616808404256,4.846824516975331,45.7662261286851,4.846782898194366,7.22,153.43,-19.11,45,2023-05,jFpV3EwC3oT9UghHU74TDA
2834,45.76652944584672,4.845585211140796,45.76650537755113,4.845713134517261,10.28,285.09,-13.67,35,2022-01,mXvQGdg6-Yr3fc5_KY_Jag
2835,45.76567030940499,4.844382389413424,45.76570561925463,4.844526160880529,11.82,250.6,-11.94,35,2024-06,KP5qni9Y3pPngX1nYkW7zg
2837,45.76658984817435,4.846560193045164,45.76657635785244,4.846473971416521,6.85,77.36,-20.04,55,2024-06,JwGb8oVbdCFDcAPAinR2uQ
2838,45.76502617915661,4.845641802719948,45.76506792951088,4.845580940473394,6.62,134.52,-20.69,55,2024-05,9s0Xg_PpKBlJZ-i3JPGFMA
2839,45.76606518004851,4.844307843215904,45.76600425006871,4.844324512183928,6.9,349.2,-19.92,55,2023-03,Qbz6aCsB4rwaq5YKZu-piw
2840,45.7665321969041,4.84658521258105,45.76657635785244,4.846473971416521,9.93,119.64,-14.13,45,2024-06,JwGb8oVbdCFDcAPAinR2uQ
2841,45.76551406394192,4.844414214652739,45.76551771531087,4.844564308810793,11.65,268.0,-12.11,35,2024-06,8aGeBCRnTzcnNDUuOzzMmg
2842,45.76640639349598,4.844552681160254,45.76631909048324,4.844535937755382,9.79,7.62,-14.32,45,2023-03,gawcrKMfvnOkjkH60UqGsw
2843,45.7665187200706,4.84580880852361,45.76650537755113,4.845713134517261,7.57,78.69,-18.28,45,2022-01,mXvQGdg6-Yr3fc5_KY_Jag
2844,45.765889119390245,4.8443533697119605,45.76588456462316,4.844490751261701,10.67,272.72,-13.19,35,2024-06,xInX_rvcOJSinGRPVbL18A
2846,45.76626638723923,4.844278682348764,45.76624358892199,4.844417174743802,11.04,283.28,-12.76,35,2024-06,kqQCdg4_JqyqWIZzBzPq6Q
2847,45.76516253934237,4.846018072406612,45.76518366043445,4.845944242140333,6.19,112.3,-21.99,55,2022-01,vN_ShgLhoD7i4mNHIlz9sg
2848,45.76656799694156,4.846323200176099,45.76647022743826,4.846345907702642,11.01,350.8,-12.79,35,2023-05,CDISOpBqTLLhIJEhRCVK4g
2849,45.76497212090214,4.84590721340147,45.76500827511944,4.845977790573965,6.79,233.71,-20.21,55,2022-01,-jvrVEYb2GcC64Xutu42PQ
2850,45.766288193607295,4.846645206757789,45.76620936730142,4.846627657982784,8.87,8.83,-15.74,45,2023-05,1E7llj6FRxyLCfPxJZeZSQ
2851,45.76640937827825,4.844230743051552,45.76642087790116,4.844379844910416,11.64,263.69,-12.13,35,2024-06,YQToD6BNEjNDy70ATvm0bg
2852,45.76413134047072,4.845830468643707,45.76409920704779,4.845920708510509,7.86,297.04,-17.65,45,2024-05,SRXpxcv2MW5RWV_ic1gJcA
2855,45.76799294277229,4.8453041196450615,45.76804232026118,4.845345874623662,6.37,210.54,-21.41,55,2024-05,4NE0SafJPlNnojRL88f4WA
2857,45.76402209509032,4.846153402211704,45.76400598646314,4.84623218222719,6.37,286.34,-21.43,55,2020-08,k-G8MEXCVB0Wpmyd_JbbwA
2861,45.76805585005887,4.844908357806576,45.76800464924722,4.844950091604968,6.55,330.38,-20.89,55,2024-05,mIeSM1JtAsWPVhlkFQkL0Q
2867,45.764397936567406,4.845775138179333,45.76445858157227,4.84575476620189,6.93,166.81,-19.85,55,2024-05,FCuWESLEIu6rvn40JC3GQg
2869,45.76413790010721,4.846023637756066,45.76409920704779,4.845920708510509,9.07,61.68,-15.41,45,2024-05,SRXpxcv2MW5RWV_ic1gJcA
2875,45.768071591864455,4.845074121955903,45.76801535124886,4.845070485082413,6.26,2.58,-21.77,55,2024-05,3gUuq08NpMAykLj3emRsOQ
2878,45.76398596634385,4.845863129505051,45.76400827575348,4.845938692920693,6.36,247.06,-21.44,55,2024-05,ZOxWj1HqCtUw1Ue_QTdYyw
2886,45.76386086927244,4.845885075160008,45.76382804322983,4.845966995244735,7.33,299.87,-18.84,45,2024-05,Zadi3WF7IIs-k4CKGsb2KA
2888,45.76681712882915,4.8441490674707,45.76675148215547,4.844214073014252,8.87,325.36,-15.74,45,2023-03,K06GWE0Rvss64qHZpozI2g
2889,45.76943799654419,4.843888609118217,45.7694918849888,4.84381838267756,8.1,137.73,-17.16,45,2024-06,ifb_WMEGtHtc-YS5ca83Cg
2890,45.758827310398935,4.846084773474929,45.75876267802908,4.846143600605402,8.51,327.58,-16.37,45,2022-02,bn50Gfze6rzbFDS5wfJKGw
2891,45.7682296791941,4.844134886636411,45.76819634066762,4.84398598882831,12.13,72.2,-11.65,35,2024-06,VWVPbR-XMUsQNN_-ADiQJw
2893,45.75905650433557,4.846072880181395,45.75910517501458,4.846109920799488,6.13,207.97,-22.2,55,2017-02,CAoSF0NJSE0wb2dLRUlDQWdJRDRudGVBc2dF
2895,45.76671837070069,4.844470036039962,45.76676970609653,4.844408450668733,7.44,140.08,-18.57,45,2023-03,b6J7-cg95I81Hh0yUKLV8A
2896,45.75436485438573,4.846736210143187,45.7543577983508,4.846900291946728,12.75,273.53,-11.09,35,2024-05,FBTLhSHEICxahHoEszuWMA
2897,45.75933653998992,4.845684670652414,45.75943814778856,4.845700720443042,11.37,186.29,-12.4,35,2020-07,EMbwpU0lEBJCX8jU4g608Q
2899,45.76914974198419,4.843916167271789,45.76914341746505,4.843787636296282,9.99,85.96,-14.04,45,2024-06,XIxxGFT7sE0d2ZmojqtNBg
2900,45.75967462594863,4.845921156842997,45.75967359409486,4.845776678166701,11.21,89.41,-12.57,35,2024-06,YUaTraBg8QzL79Yr6LBL_A
2903,45.7691744381797,4.843945811507687,45.76914341746505,4.843787636296282,12.74,74.3,-11.1,35,2024-06,XIxxGFT7sE0d2ZmojqtNBg
2904,45.75466360016848,4.846677228295782,45.75472002530292,4.846798760981157,11.33,236.36,-12.45,35,2024-05,ClkKIrYLFvIry3EAnl3nZQ
2905,45.75936652467555,4.845979441884564,45.75945844080618,4.845969259717362,10.25,175.58,-13.71,35,2024-05,r33SOMxtR9glF6cMxrObng
2906,45.77160671321403,4.8431035513686185,45.77164686543108,4.843247176678494,12.0,248.16,-11.77,35,2023-05,f25mDgrzZ53vMdS51zkj5g
2907,45.76423138131651,4.844659880097575,45.7642828274478,4.844820240377597,13.69,245.3,-10.35,35,2024-06,gpFEr7qy_x4ufTWV_81QdA
2908,45.7651809470713,4.844487193479292,45.76523995469817,4.844620709190234,12.26,237.64,-11.53,35,2024-06,fSWVYX3JmPkP8ZezTSDjRw
2909,45.76411831520717,4.8447192754776855,45.76410115061041,4.844851824802811,10.46,280.52,-13.44,35,2024-06,E5Ur6BoywjUA8ombtn-dUA
2910,45.7718052365089,4.843077952074983,45.77184412261161,4.843212969388425,11.33,247.56,-12.44,35,2023-05,siCAeErONSmBPlJoiwmU6w
2912,45.75976766313661,4.845923105260756,45.75976914041484,4.845755632664648,12.99,90.72,-10.89,35,2024-06,bbgc0H-cVcBh2Z80LIO0jg
2913,45.75582464196785,4.846431249904272,45.7558329692822,4.846524639003928,7.3,262.72,-18.89,45,2024-05,bnmAc93uPvqh3mjsOES_2A
2914,45.75872202866751,4.846252438906246,45.75877302796547,4.846292721557674,6.47,208.86,-21.11,55,2022-02,ySe2dcz8DbkOmWZ5LDTZ3w
2915,45.75603122855921,4.8467050096689706,45.75600348712508,4.846608577653662,8.09,67.59,-17.17,45,2024-06,HWLzsQ7QmgqWqaal3kW-yg
2916,45.7604851293134,4.845447967234614,45.76051901050634,4.845594382498625,11.97,251.65,-11.8,35,2024-06,6z_Rn8Gu6MblByeM2pwDAQ
2917,45.76757797224023,4.844002887423487,45.76762792191563,4.844108255503635,9.88,235.8,-14.2,45,2024-06,GAUIzk-sY-0RiyrN-R8FXw
2919,45.76665848209522,4.844193192008882,45.76675148215547,4.844214073014252,10.47,188.9,-13.43,35,2023-03,K06GWE0Rvss64qHZpozI2g
2920,45.76433570776073,4.844956202757858,45.7643973281567,4.84499359528504,7.44,202.94,-18.57,45,2024-05,EOmI4puJ0ENBoSoXTRhexw
2921,45.75641401566689,4.84660352122723,45.75635486386158,4.846677846362665,8.75,318.76,-15.95,45,2021-09,CB-7KDfRs4tUO2ze6ObmmQ
2922,45.76443261930248,4.844694432405434,45.76437208829954,4.844696260733937,6.73,358.79,-20.37,55,2024-05,TJfIRtjWv4cAnsAfM-jlyw
2925,45.77150036431514,4.843174487253334,45.77147123605997,4.843270554099357,8.12,293.49,-17.1,45,2023-05,QPGgWG-e76-IGeIBKcsvbA
2926,45.762040629244815,4.845126104586058,45.76206229108711,4.845108933964897,2.75,151.06,-42.25,55,2024-04,CAoSFkNJSE0wb2dLRUlDQWdJRERodEhhZUE.
2927,45.764701666792526,4.844886538947204,45.7646495888308,4.844745119903326,12.4,62.17,-11.39,35,2024-06,WIQEdCN4uQbPENOSAIb02A
2928,45.76916784653289,4.843635454957974,45.76914341746505,4.843787636296282,12.11,282.96,-11.66,35,2024-06,XIxxGFT7sE0d2ZmojqtNBg
2929,45.77133258508222,4.843225021291212,45.7713841075109,4.843176179815619,6.87,146.53,-20.0,55,2023-03,NYeQFnSiyCYmYuT5yFYOjQ
2930,45.754374968058784,4.846766965483875,45.75441177065894,4.846733123178213,4.86,147.32,-27.21,55,2021-01,CAoSFkNJSE0wb2dLRUlDQWdJRFN0N1NzQWc.
2931,45.76943574775164,4.843876084609163,45.7694918849888,4.84381838267756,7.68,144.36,-18.03,45,2024-06,ifb_WMEGtHtc-YS5ca83Cg
2932,45.76990826614316,4.843503357034663,45.76992374669982,4.843591790146005,7.07,255.91,-19.47,45,2024-06,T-Ci8w2hzzon63gBs-Rw7A
2933,45.767263917989744,4.84405272990584,45.76726800085148,4.844192497937788,10.85,267.6,-12.97,35,2024-06,OdQJUbMpARkjFJ6h27UIGQ
2934,45.763938382761005,4.845052786013357,45.76391932708706,4.844883465722908,13.3,80.84,-10.64,35,2024-06,kxfb0uLI9-q19KIjGnzCqQ
2935,45.76444243254108,4.84469253727312,45.7644659725856,4.84478481034948,7.62,249.91,-18.16,45,2024-06,inZkiEXzBtK1F9Kytgs2Ow
2936,45.77093229020206,4.843247782431939,45.77091340805027,4.843355830741968,8.64,284.07,-16.14,45,2024-06,kBGGhsX5CmDtcMO0AgycMA
2937,45.76037850760336,4.845466598817655,45.76042474802581,4.845614173317983,12.55,245.81,-11.27,35,2024-06,GvHVbzXgAB_PUaTcn1rrDA
2938,45.76425786594897,4.844982540268828,45.7642828274478,4.844820240377597,12.89,102.43,-10.97,35,2024-06,gpFEr7qy_x4ufTWV_81QdA
2939,45.75934545544876,4.845682947970297,45.75943814778856,4.845700720443042,10.4,187.62,-13.52,35,2020-07,EMbwpU0lEBJCX8jU4g608Q
2940,45.76799749396006,4.844182472714576,45.7679350870263,4.844164022566279,7.09,11.65,-19.43,45,2024-05,Z9SwwL51yQp7vSx91xpaAQ
2941,45.76722187300212,4.844402667837676,45.76727242114116,4.844462905084325,7.31,219.74,-18.88,45,2022-02,P14C48vMjuE2r_ul1fjp1Q
2942,45.76211770243722,4.845440538945346,45.76216134333961,4.845350811091994,8.49,124.88,-16.42,45,2020-07,HZ5EeZTfa0l5jhoCp_JXTw
2943,45.76750678417569,4.844299499756647,45.76744722755806,4.844150580151036,13.31,60.17,-10.63,35,2024-06,a5XMA-FKxrAgAwgtjMIXYg
2944,45.76538146826692,4.844443853444224,45.76542288794093,4.844583520700083,11.77,246.97,-11.99,35,2024-06,7tRliOWDnQKROlji7RqhYw
2945,45.76995939271066,4.843679675223752,45.76992374669982,4.843591790146005,7.89,59.82,-17.59,45,2024-06,T-Ci8w2hzzon63gBs-Rw7A
2946,45.770208110007125,4.843433005334804,45.77019772619781,4.843519166051136,6.78,279.8,-20.24,55,2024-06,HrxEjQzULwB3kjgk6RFrhA
2948,45.76758671057679,4.844001274205427,45.76762792191563,4.844108255503635,9.48,241.09,-14.77,45,2024-06,GAUIzk-sY-0RiyrN-R8FXw
2950,45.76455737981714,4.844905647070278,45.76455887906776,4.84476470110912,10.93,90.87,-12.88,35,2024-06,uK2HigRxQp6fFCvTt-zM4g
2951,45.760591064330434,4.845747261427296,45.76061049388177,4.845575184521451,13.52,99.19,-10.47,35,2024-06,pGCDqX0VZRMotKNcL9CRxA
2952,45.76405180659903,4.845025408584329,45.76401031245052,4.844867616867985,13.08,69.35,-10.82,35,2024-06,sO5YzZt3PCPmenx2n-cJXw
2953,45.76302759771973,4.84494238177552,45.76304615554817,4.84505742035977,9.16,256.98,-15.27,45,2024-06,YPi7B8NmD-RTK6tj53d8DQ
2955,45.75953384010916,4.845663659023916,45.75943814778856,4.845700720443042,11.02,344.88,-12.78,35,2020-07,EMbwpU0lEBJCX8jU4g608Q
2956,45.75626940517333,4.846634778562214,45.75632362591173,4.846547949974071,9.04,131.83,-15.46,45,2021-09,HO5fiHjco3yJFwqrYr2Eng
2957,45.76097139199849,4.84532998678337,45.76089400453345,4.845379040499108,9.41,336.14,-14.88,45,2022-02,xp7pHivg5HJucsfasyKPpA
2958,45.762210718698334,4.845419292774787,45.76216134333961,4.845350811091994,7.64,44.06,-18.12,45,2020-07,HZ5EeZTfa0l5jhoCp_JXTw
2963,45.764608133351445,4.84461140274008,45.7646495888308,4.844745119903326,11.35,246.04,-12.42,35,2024-06,WIQEdCN4uQbPENOSAIb02A
2964,45.755876515936166,4.846735985518222,45.75595376575128,4.846728422389568,8.61,176.09,-16.19,45,2024-06,5RX4agoGuJN1uR558mavxQ
2965,45.76305150564082,4.845227879680135,45.76304615554817,4.84505742035977,13.24,87.42,-10.7,35,2024-06,YPi7B8NmD-RTK6tj53d8DQ
2966,45.75540512587831,4.846521251623926,45.75538944064215,4.846613777548823,7.39,283.66,-18.7,45,2024-05,iEbWjAT3Iz12xJwQMTKpDw
2968,45.76301869301929,4.844944214621849,45.76304615554817,4.84505742035977,9.3,250.83,-15.05,45,2024-06,YPi7B8NmD-RTK6tj53d8DQ
2970,45.75659390649984,4.846287831037193,45.75662075007436,4.846366923350118,6.82,244.06,-20.12,55,2024-06,9yG9hqrLmnIRxwQWlnC1zA
2974,45.7714289721092,4.8431319201417065,45.7713841075109,4.843176179815619,6.06,325.47,-22.43,55,2023-03,NYeQFnSiyCYmYuT5yFYOjQ
2975,45.7592357613081,4.845722615268244,45.7592225723554,4.845886188059171,12.77,276.59,-11.07,35,2024-06,SCOcuOePrd-b9R7H9riP_w
2976,45.7678874004949,4.844211955090062,45.7679350870263,4.844164022566279,6.48,144.96,-21.11,55,2024-05,Z9SwwL51yQp7vSx91xpaAQ
2977,45.76722290793101,4.844415495394029,45.76727242114116,4.844462905084325,6.62,213.74,-20.69,55,2022-02,P14C48vMjuE2r_ul1fjp1Q
2978,45.76821818759172,4.843855818763206,45.76819634066762,4.84398598882831,10.38,283.53,-13.54,35,2024-06,VWVPbR-XMUsQNN_-ADiQJw
2979,45.76831580185922,4.844122367691725,45.76831577271186,4.843962755107274,12.38,89.98,-11.42,35,2024-06,y-8phnlNqHcfRkfhf2FEWg
2980,45.76036660128969,4.845801616441332,45.7603299031579,4.845634028949711,13.63,72.57,-10.4,35,2024-06,4Nd2izDzqGz1J5W21m1vyQ
2981,45.75599308498122,4.846789781655332,45.75595376575128,4.846728422389568,6.46,47.43,-21.15,55,2024-06,5RX4agoGuJN1uR558mavxQ
2982,45.77178065362388,4.843394275559986,45.77172694919017,4.843365827901732,6.37,20.28,-21.44,55,2023-05,LxYWuczhf7kUQHeh_P3x6Q
2983,45.76433012890622,4.844978055089996,45.7643973281567,4.84499359528504,7.57,189.16,-18.28,45,2024-05,EOmI4puJ0ENBoSoXTRhexw
2984,45.76701096103486,4.844405029055277,45.76698027882481,4.844257944894336,11.91,73.35,-11.86,35,2024-06,pXFn7hixmRRjMMLYNZedLA
2985,45.76914123765031,4.843962893745075,45.76914341746505,4.843787636296282,13.6,91.02,-10.42,35,2024-06,XIxxGFT7sE0d2ZmojqtNBg
2986,45.7545406906646,4.847003172369075,45.75453486323777,4.846856985019435,11.36,86.73,-12.41,35,2024-05,gwLILXvXqnJZVqDFodwPOA
2987,45.76820932108412,4.843857931639491,45.76819634066762,4.84398598882831,10.04,278.27,-13.99,35,2024-06,VWVPbR-XMUsQNN_-ADiQJw
2988,45.76937277620316,4.843612140223025,45.76941334613231,4.843724975714037,9.85,242.73,-14.25,45,2024-06,ghbTptfVqL1TGbRL1wbcaA
